stage,seed,ecg_id,valid_position,vector_origin
stage2,7001,1241,4,6
stage2,7001,1241,5,12
stage2,7001,1241,6,11
stage2,7001,1241,7,10
stage2,7001,1241,8,0
stage2,7001,1241,9,3
stage2,7001,1241,10,5
stage2,7001,1241,11,7
stage2,7001,1241,12,4
stage2,7002,1241,0,3
stage2,7002,1241,1,12
stage2,7002,1241,2,7
stage2,7002,1241,3,2
stage2,7002,1241,4,8
stage2,7002,1241,5,6
stage2,7002,1241,6,0
stage2,7002,1241,7,1
stage2,7002,1241,8,9
stage2,7002,1241,9,11
stage2,7002,1241,10,4
stage2,7002,1241,11,10
stage2,7002,1241,12,5
stage2,7003,1241,0,6
stage2,7003,1241,1,2
stage2,7003,1241,2,1
stage2,7003,1241,3,12
stage2,7003,1241,4,11
stage2,7003,1241,5,10
stage2,7003,1241,6,8
stage2,7003,1241,7,7
stage2,7003,1241,8,4
stage2,7003,1241,9,0
stage2,7003,1241,10,3
stage2,7003,1241,11,5
stage2,7003,1241,12,9
stage2,7004,1241,0,0
stage2,7004,1241,1,6
stage2,7004,1241,2,5
stage2,7004,1241,3,4
stage2,7004,1241,4,3
stage2,7004,1241,5,8
stage2,7004,1241,6,7
stage2,7004,1241,7,1
stage2,7004,1241,8,12
stage2,7004,1241,9,9
stage2,7004,1241,10,2
stage2,7004,1241,11,11
stage2,7004,1241,12,10
stage2,7005,1241,0,2
stage2,7005,1241,1,6
stage2,7005,1241,2,1
stage2,7005,1241,3,8
stage2,7005,1241,4,7
stage2,7005,1241,5,9
stage2,7005,1241,6,0
stage2,7005,1241,7,5
stage2,7005,1241,8,4
stage2,7005,1241,9,10
stage2,7005,1241,10,3
stage2,7005,1241,11,12
stage2,7005,1241,12,11
stage2,0,1358,0,0
stage2,0,1358,1,1
stage2,0,1358,2,2
stage2,0,1358,3,3
stage2,0,1358,4,4
stage2,0,1358,5,5
stage2,0,1358,6,6
stage2,0,1358,7,7
stage2,0,1358,8,8
stage2,0,1358,9,9
stage2,7001,1358,0,5
stage2,7001,1358,1,2
stage2,7001,1358,2,9
stage2,7001,1358,3,4
stage2,7001,1358,4,6
stage2,7001,1358,5,1
stage2,7001,1358,6,8
stage2,7001,1358,7,7
stage2,7001,1358,8,3
stage2,7001,1358,9,0
stage2,7002,1358,0,6
stage2,7002,1358,1,9
stage2,7002,1358,2,3
stage2,7002,1358,3,4
stage2,7002,1358,4,7
stage2,7002,1358,5,5
stage2,7002,1358,6,1
stage2,7002,1358,7,8
stage2,7002,1358,8,2
stage2,7002,1358,9,0
stage2,7003,1358,0,8
stage2,7003,1358,1,1
stage2,7003,1358,2,7
stage2,7003,1358,3,6
stage2,7003,1358,4,4
stage2,7003,1358,5,2
stage2,7003,1358,6,9
stage2,7003,1358,7,5
stage2,7003,1358,8,0
stage2,7003,1358,9,3
stage2,7004,1358,0,8
stage2,7004,1358,1,1
stage2,7004,1358,2,4
stage2,7004,1358,3,9
stage2,7004,1358,4,2
stage2,7004,1358,5,0
stage2,7004,1358,6,7
stage2,7004,1358,7,5
stage2,7004,1358,8,6
stage2,7004,1358,9,3
stage2,7005,1358,0,8
stage2,7005,1358,1,6
stage2,7005,1358,2,4
stage2,7005,1358,3,3
stage2,7005,1358,4,7
stage2,7005,1358,5,2
stage2,7005,1358,6,1
stage2,7005,1358,7,0
stage2,7005,1358,8,5
stage2,7005,1358,9,9
stage2,0,1385,0,0
stage2,0,1385,1,1
stage2,0,1385,2,2
stage2,0,1385,3,3
stage2,0,1385,4,4
stage2,0,1385,5,5
stage2,0,1385,6,6
stage2,7001,1385,0,1
stage2,7001,1385,1,2
stage2,7001,1385,2,0
stage2,7001,1385,3,5
stage2,7001,1385,4,4
stage2,7001,1385,5,6
stage2,7001,1385,6,3
stage2,7002,1385,0,4
stage2,7002,1385,1,5
stage2,7002,1385,2,2
stage2,7002,1385,3,1
stage2,7002,1385,4,0
stage2,7002,1385,5,3
stage2,7002,1385,6,6
stage2,7003,1385,0,4
stage2,7003,1385,1,2
stage2,7003,1385,2,0
stage2,7003,1385,3,6
stage2,7003,1385,4,1
stage2,7003,1385,5,3
stage2,7003,1385,6,5
stage2,7004,1385,0,4
stage2,7004,1385,1,0
stage2,7004,1385,2,3
stage2,7004,1385,3,5
stage2,7004,1385,4,1
stage2,7004,1385,5,6
stage2,7004,1385,6,2
stage2,7005,1385,0,4
stage2,7005,1385,1,2
stage2,7005,1385,2,0
stage2,7005,1385,3,6
stage2,7005,1385,4,1
stage2,7005,1385,5,5
stage2,7005,1385,6,3
stage2,0,1446,0,0
stage2,0,1446,1,1
stage2,0,1446,2,2
stage2,0,1446,3,3
stage2,0,1446,4,4
stage2,0,1446,5,5
stage2,0,1446,6,6
stage2,7001,1446,0,1
stage2,7001,1446,1,4
stage2,7001,1446,2,3
stage2,7001,1446,3,2
stage2,7001,1446,4,5
stage2,7001,1446,5,0
stage2,7001,1446,6,6
stage2,7002,1446,0,4
stage2,7002,1446,1,0
stage2,7002,1446,2,6
stage2,7002,1446,3,5
stage2,7002,1446,4,2
stage2,7002,1446,5,3
stage2,7002,1446,6,1
stage2,7003,1446,0,0
stage2,7003,1446,1,4
stage2,7003,1446,2,1
stage2,7003,1446,3,3
stage2,7003,1446,4,2
stage2,7003,1446,5,5
stage2,7003,1446,6,6
stage2,7004,1446,0,4
stage2,7004,1446,1,3
stage2,7004,1446,2,1
stage2,7004,1446,3,0
stage2,7004,1446,4,2
stage2,7004,1446,5,5
stage2,7004,1446,6,6
stage2,7005,1446,0,6
stage2,7005,1446,1,1
stage2,7005,1446,2,3
stage2,7005,1446,3,2
stage2,7005,1446,4,5
stage2,7005,1446,5,4
stage2,7005,1446,6,0
stage2,0,1508,0,0
stage2,0,1508,1,1
stage2,0,1508,2,2
stage2,0,1508,3,3
stage2,0,1508,4,4
stage2,0,1508,5,5
stage2,0,1508,6,6
stage2,0,1508,7,7
stage2,0,1508,8,8
stage2,0,1508,9,9
stage2,0,1508,10,10
stage2,0,1508,11,11
stage2,0,1508,12,12
stage2,0,1508,13,13
stage2,0,1508,14,14
stage2,0,1508,15,15
stage2,0,1508,16,16
stage2,0,1508,17,17
stage2,7001,1508,0,1
stage2,7001,1508,1,11
stage2,7001,1508,2,14
stage2,7001,1508,3,4
stage2,7001,1508,4,10
stage2,7001,1508,5,13
stage2,7001,1508,6,16
stage2,7001,1508,7,3
stage2,7001,1508,8,17
stage2,7001,1508,9,6
stage2,7001,1508,10,2
stage2,7001,1508,11,5
stage2,7001,1508,12,9
stage2,7001,1508,13,8
stage2,7001,1508,14,12
stage2,7001,1508,15,15
stage2,7001,1508,16,0
stage2,7001,1508,17,7
stage2,7002,1508,0,3
stage2,7002,1508,1,5
stage2,7002,1508,2,7
stage2,7002,1508,3,8
stage2,7002,1508,4,10
stage2,7002,1508,5,14
stage2,7002,1508,6,9
stage2,7002,1508,7,11
stage2,7002,1508,8,15
stage2,7002,1508,9,1
stage2,7002,1508,10,6
stage2,7002,1508,11,12
stage2,7002,1508,12,4
stage2,7002,1508,13,16
stage2,7002,1508,14,2
stage2,7002,1508,15,0
stage2,7002,1508,16,13
stage2,7002,1508,17,17
stage2,7003,1508,0,12
stage2,7003,1508,1,2
stage2,7003,1508,2,11
stage2,7003,1508,3,16
stage2,7003,1508,4,15
stage2,7003,1508,5,9
stage2,7003,1508,6,1
stage2,7003,1508,7,5
stage2,7003,1508,8,7
stage2,7003,1508,9,17
stage2,7003,1508,10,3
stage2,7003,1508,11,14
stage2,7003,1508,12,0
stage2,7003,1508,13,8
stage2,7003,1508,14,10
stage2,7003,1508,15,4
stage2,7003,1508,16,6
stage2,7003,1508,17,13
stage2,7004,1508,0,17
stage2,7004,1508,1,16
stage2,7004,1508,2,13
stage2,7004,1508,3,2
stage2,7004,1508,4,7
stage2,7004,1508,5,11
stage2,7004,1508,6,0
stage2,7004,1508,7,6
stage2,7004,1508,8,14
stage2,7004,1508,9,5
stage2,7004,1508,10,10
stage2,7004,1508,11,9
stage2,7004,1508,12,3
stage2,7004,1508,13,12
stage2,7004,1508,14,15
stage2,7004,1508,15,4
stage2,7004,1508,16,8
stage2,7004,1508,17,1
stage2,7005,1508,0,13
stage2,7005,1508,1,5
stage2,7005,1508,2,11
stage2,7005,1508,3,2
stage2,7005,1508,4,8
stage2,7005,1508,5,9
stage2,7005,1508,6,10
stage2,7005,1508,7,1
stage2,7005,1508,8,16
stage2,7005,1508,9,15
stage2,7005,1508,10,12
stage2,7005,1508,11,17
stage2,7005,1508,12,3
stage2,7005,1508,13,7
stage2,7005,1508,14,4
stage2,7005,1508,15,6
stage2,7005,1508,16,0
stage2,7005,1508,17,14
stage2,0,1691,0,0
stage2,0,1691,1,1
stage2,0,1691,2,2
stage2,0,1691,3,3
stage2,0,1691,4,4
stage2,0,1691,5,5
stage2,0,1691,6,6
stage2,0,1691,7,7
stage2,7001,1691,0,6
stage2,7001,1691,1,4
stage2,7001,1691,2,2
stage2,7001,1691,3,1
stage2,7001,1691,4,5
stage2,7001,1691,5,0
stage2,7001,1691,6,7
stage2,7001,1691,7,3
stage2,7002,1691,0,2
stage2,7002,1691,1,0
stage2,7002,1691,2,5
stage2,7002,1691,3,1
stage2,7002,1691,4,3
stage2,7002,1691,5,6
stage2,7002,1691,6,7
stage2,7002,1691,7,4
stage2,7003,1691,0,7
stage2,7003,1691,1,6
stage2,7003,1691,2,5
stage2,7003,1691,3,3
stage2,7003,1691,4,1
stage2,7003,1691,5,0
stage2,7003,1691,6,2
stage2,7003,1691,7,4
stage2,7004,1691,0,7
stage2,7004,1691,1,5
stage2,7004,1691,2,6
stage2,7004,1691,3,0
stage2,7004,1691,4,3
stage2,7004,1691,5,4
stage2,7004,1691,6,1
stage2,7004,1691,7,2
stage2,7005,1691,0,4
stage2,7005,1691,1,6
stage2,7005,1691,2,0
stage2,7005,1691,3,7
stage2,7005,1691,4,3
stage2,7005,1691,5,2
stage2,7005,1691,6,5
stage2,7005,1691,7,1
stage2,0,1702,0,0
stage2,0,1702,1,1
stage2,0,1702,2,2
stage2,0,1702,3,3
stage2,0,1702,4,4
stage2,0,1702,5,5
stage2,0,1702,6,6
stage2,0,1702,7,7
stage2,7001,1702,0,5
stage2,7001,1702,1,2
stage2,7001,1702,2,7
stage2,7001,1702,3,4
stage2,7001,1702,4,3
stage2,7001,1702,5,6
stage2,7001,1702,6,0
stage2,7001,1702,7,1
stage2,7002,1702,0,2
stage2,7002,1702,1,4
stage2,7002,1702,2,1
stage2,7002,1702,3,7
stage2,7002,1702,4,0
stage2,7002,1702,5,3
stage2,7002,1702,6,5
stage2,7002,1702,7,6
stage2,7003,1702,0,0
stage2,7003,1702,1,6
stage2,7003,1702,2,5
stage2,7003,1702,3,7
stage2,7003,1702,4,2
stage2,7003,1702,5,3
stage2,7003,1702,6,4
stage2,7003,1702,7,1
stage2,7004,1702,0,2
stage2,7004,1702,1,0
stage2,7004,1702,2,4
stage2,7004,1702,3,7
stage2,7004,1702,4,3
stage2,7004,1702,5,1
stage2,7004,1702,6,5
stage2,7004,1702,7,6
stage2,7005,1702,0,2
stage2,7005,1702,1,0
stage2,7005,1702,2,3
stage2,7005,1702,3,7
stage2,7005,1702,4,1
stage2,7005,1702,5,5
stage2,7005,1702,6,4
stage2,7005,1702,7,6
stage2,0,1779,0,0
stage2,0,1779,1,1
stage2,0,1779,2,2
stage2,0,1779,3,3
stage2,0,1779,4,4
stage2,0,1779,5,5
stage2,0,1779,6,6
stage2,0,1779,7,7
stage2,7001,1779,0,0
stage2,7001,1779,1,6
stage2,7001,1779,2,5
stage2,7001,1779,3,3
stage2,7001,1779,4,4
stage2,7001,1779,5,7
stage2,7001,1779,6,1
stage2,7001,1779,7,2
stage2,7002,1779,0,7
stage2,7002,1779,1,2
stage2,7002,1779,2,1
stage2,7002,1779,3,0
stage2,7002,1779,4,6
stage2,7002,1779,5,4
stage2,7002,1779,6,5
stage2,7002,1779,7,3
stage2,7003,1779,0,4
stage2,7003,1779,1,3
stage2,7003,1779,2,7
stage2,7003,1779,3,6
stage2,7003,1779,4,1
stage2,7003,1779,5,2
stage2,7003,1779,6,5
stage2,7003,1779,7,0
stage2,7004,1779,0,0
stage2,7004,1779,1,5
stage2,7004,1779,2,6
stage2,7004,1779,3,2
stage2,7004,1779,4,1
stage2,7004,1779,5,7
stage2,7004,1779,6,4
stage2,7004,1779,7,3
stage2,7005,1779,0,1
stage2,7005,1779,1,6
stage2,7005,1779,2,7
stage2,7005,1779,3,2
stage2,7005,1779,4,4
stage2,7005,1779,5,0
stage2,7005,1779,6,3
stage2,7005,1779,7,5
stage2,0,1904,0,0
stage2,0,1904,1,1
stage2,0,1904,2,2
stage2,0,1904,3,3
stage2,0,1904,4,4
stage2,0,1904,5,5
stage2,0,1904,6,6
stage2,0,1904,7,7
stage2,0,1904,8,8
stage2,0,1904,9,9
stage2,7001,1904,0,3
stage2,7001,1904,1,1
stage2,7001,1904,2,8
stage2,7001,1904,3,7
stage2,7001,1904,4,2
stage2,7001,1904,5,4
stage2,7001,1904,6,9
stage2,7001,1904,7,6
stage2,7001,1904,8,0
stage2,7001,1904,9,5
stage2,7002,1904,0,2
stage2,7002,1904,1,6
stage2,7002,1904,2,8
stage2,7002,1904,3,7
stage2,7002,1904,4,9
stage2,7002,1904,5,4
stage2,7002,1904,6,3
stage2,7002,1904,7,5
stage2,7002,1904,8,0
stage2,7002,1904,9,1
stage2,7003,1904,0,0
stage2,7003,1904,1,9
stage2,7003,1904,2,1
stage2,7003,1904,3,2
stage2,7003,1904,4,6
stage2,7003,1904,5,7
stage2,7003,1904,6,4
stage2,7003,1904,7,8
stage2,7003,1904,8,3
stage2,7003,1904,9,5
stage2,7004,1904,0,0
stage2,7004,1904,1,3
stage2,7004,1904,2,2
stage2,7004,1904,3,8
stage2,7004,1904,4,1
stage2,7004,1904,5,6
stage2,7004,1904,6,4
stage2,7004,1904,7,9
stage2,7004,1904,8,7
stage2,7004,1904,9,5
stage2,7005,1904,0,4
stage2,7005,1904,1,7
stage2,7005,1904,2,2
stage2,7005,1904,3,3
stage2,7005,1904,4,5
stage2,7005,1904,5,8
stage2,7005,1904,6,1
stage2,7005,1904,7,9
stage2,7005,1904,8,6
stage2,7005,1904,9,0
stage2,0,1913,0,0
stage2,0,1913,1,1
stage2,0,1913,2,2
stage2,0,1913,3,3
stage2,0,1913,4,4
stage2,0,1913,5,5
stage2,0,1913,6,6
stage2,0,1913,7,7
stage2,0,1913,8,8
stage2,7001,1913,0,2
stage2,7001,1913,1,1
stage2,7001,1913,2,4
stage2,7001,1913,3,6
stage2,7001,1913,4,3
stage2,7001,1913,5,8
stage2,7001,1913,6,5
stage2,7001,1913,7,7
stage2,7001,1913,8,0
stage2,7002,1913,0,4
stage2,7002,1913,1,1
stage2,7002,1913,2,2
stage2,7002,1913,3,7
stage2,7002,1913,4,5
stage2,7002,1913,5,0
stage2,7002,1913,6,3
stage2,7002,1913,7,8
stage2,7002,1913,8,6
stage2,7003,1913,0,6
stage2,7003,1913,1,0
stage2,7003,1913,2,7
stage2,7003,1913,3,5
stage2,7003,1913,4,4
stage2,7003,1913,5,1
stage2,7003,1913,6,2
stage2,7003,1913,7,3
stage2,7003,1913,8,8
stage2,7004,1913,0,8
stage2,7004,1913,1,6
stage2,7004,1913,2,5
stage2,7004,1913,3,3
stage2,7004,1913,4,4
stage2,7004,1913,5,2
stage2,7004,1913,6,0
stage2,7004,1913,7,7
stage2,7004,1913,8,1
stage2,7005,1913,0,5
stage2,7005,1913,1,2
stage2,7005,1913,2,1
stage2,7005,1913,3,6
stage2,7005,1913,4,7
stage2,7005,1913,5,8
stage2,7005,1913,6,4
stage2,7005,1913,7,0
stage2,7005,1913,8,3
stage2,0,1996,0,0
stage2,0,1996,1,1
stage2,0,1996,2,2
stage2,0,1996,3,3
stage2,0,1996,4,4
stage2,0,1996,5,5
stage2,0,1996,6,6
stage2,0,1996,7,7
stage2,0,1996,8,8
stage2,7001,1996,0,3
stage2,7001,1996,1,1
stage2,7001,1996,2,7
stage2,7001,1996,3,8
stage2,7001,1996,4,5
stage2,7001,1996,5,0
stage2,7001,1996,6,6
stage2,7001,1996,7,2
stage2,7001,1996,8,4
stage2,7002,1996,0,1
stage2,7002,1996,1,3
stage2,7002,1996,2,5
stage2,7002,1996,3,0
stage2,7002,1996,4,6
stage2,7002,1996,5,2
stage2,7002,1996,6,8
stage2,7002,1996,7,4
stage2,7002,1996,8,7
stage2,7003,1996,0,8
stage2,7003,1996,1,1
stage2,7003,1996,2,6
stage2,7003,1996,3,3
stage2,7003,1996,4,7
stage2,7003,1996,5,5
stage2,7003,1996,6,2
stage2,7003,1996,7,0
stage2,7003,1996,8,4
stage2,7004,1996,0,6
stage2,7004,1996,1,3
stage2,7004,1996,2,0
stage2,7004,1996,3,1
stage2,7004,1996,4,8
stage2,7004,1996,5,2
stage2,7004,1996,6,4
stage2,7004,1996,7,7
stage2,7004,1996,8,5
stage2,7005,1996,0,3
stage2,7005,1996,1,7
stage2,7005,1996,2,1
stage2,7005,1996,3,8
stage2,7005,1996,4,0
stage2,7005,1996,5,5
stage2,7005,1996,6,4
stage2,7005,1996,7,6
stage2,7005,1996,8,2
stage2,0,2005,0,0
stage2,0,2005,1,1
stage2,0,2005,2,2
stage2,0,2005,3,3
stage2,0,2005,4,4
stage2,0,2005,5,5
stage2,0,2005,6,6
stage2,0,2005,7,7
stage2,0,2005,8,8
stage2,0,2005,9,9
stage2,7001,2005,0,7
stage2,7001,2005,1,8
stage2,7001,2005,2,6
stage2,7001,2005,3,2
stage2,7001,2005,4,4
stage2,7001,2005,5,0
stage2,7001,2005,6,3
stage2,7001,2005,7,5
stage2,7001,2005,8,1
stage2,7001,2005,9,9
stage2,7002,2005,0,1
stage2,7002,2005,1,8
stage2,7002,2005,2,2
stage2,7002,2005,3,4
stage2,7002,2005,4,7
stage2,7002,2005,5,9
stage2,7002,2005,6,3
stage2,7002,2005,7,0
stage2,7002,2005,8,6
stage2,7002,2005,9,5
stage2,7003,2005,0,7
stage2,7003,2005,1,8
stage2,7003,2005,2,4
stage2,7003,2005,3,6
stage2,7003,2005,4,1
stage2,7003,2005,5,0
stage2,7003,2005,6,9
stage2,7003,2005,7,3
stage2,7003,2005,8,2
stage2,7003,2005,9,5
stage2,7004,2005,0,2
stage2,7004,2005,1,7
stage2,7004,2005,2,1
stage2,7004,2005,3,9
stage2,7004,2005,4,0
stage2,7004,2005,5,4
stage2,7004,2005,6,5
stage2,7004,2005,7,3
stage2,7004,2005,8,8
stage2,7004,2005,9,6
stage2,7005,2005,0,3
stage2,7005,2005,1,8
stage2,7005,2005,2,5
stage2,7005,2005,3,1
stage2,7005,2005,4,2
stage2,7005,2005,5,9
stage2,7005,2005,6,4
stage2,7005,2005,7,6
stage2,7005,2005,8,7
stage2,7005,2005,9,0
stage2,0,2052,0,0
stage2,0,2052,1,1
stage2,0,2052,2,2
stage2,0,2052,3,3
stage2,0,2052,4,4
stage2,0,2052,5,5
stage2,0,2052,6,6
stage2,0,2052,7,7
stage2,0,2052,8,8
stage2,0,2052,9,9
stage2,0,2052,10,10
stage2,0,2052,11,11
stage2,0,2052,12,12
stage2,7001,2052,0,1
stage2,7001,2052,1,7
stage2,7001,2052,2,6
stage2,7001,2052,3,0
stage2,7001,2052,4,11
stage2,7001,2052,5,3
stage2,7001,2052,6,9
stage2,7001,2052,7,2
stage2,7001,2052,8,8
stage2,7001,2052,9,4
stage2,7001,2052,10,10
stage2,7001,2052,11,5
stage2,7001,2052,12,12
stage2,7002,2052,0,8
stage2,7002,2052,1,4
stage2,7002,2052,2,1
stage2,7002,2052,3,6
stage2,7002,2052,4,0
stage2,7002,2052,5,3
stage2,7002,2052,6,10
stage2,7002,2052,7,11
stage2,7002,2052,8,5
stage2,7002,2052,9,7
stage2,7002,2052,10,12
stage2,7002,2052,11,2
stage2,7002,2052,12,9
stage2,7003,2052,0,12
stage2,7003,2052,1,2
stage2,7003,2052,2,3
stage2,7003,2052,3,8
stage2,7003,2052,4,9
stage2,7003,2052,5,1
stage2,7003,2052,6,7
stage2,7003,2052,7,0
stage2,7003,2052,8,11
stage2,7003,2052,9,5
stage2,7003,2052,10,4
stage2,7003,2052,11,6
stage2,7003,2052,12,10
stage2,7004,2052,0,1
stage2,7004,2052,1,5
stage2,7004,2052,2,2
stage2,7004,2052,3,3
stage2,7004,2052,4,12
stage2,7004,2052,5,8
stage2,7004,2052,6,7
stage2,7004,2052,7,4
stage2,7004,2052,8,10
stage2,7004,2052,9,9
stage2,7004,2052,10,0
stage2,7004,2052,11,6
stage2,7004,2052,12,11
stage2,7005,2052,0,1
stage2,7005,2052,1,5
stage2,7005,2052,2,7
stage2,7005,2052,3,3
stage2,7005,2052,4,0
stage2,7005,2052,5,2
stage2,7005,2052,6,11
stage2,7005,2052,7,12
stage2,7005,2052,8,10
stage2,7005,2052,9,9
stage2,7005,2052,10,8
stage2,7005,2052,11,4
stage2,7005,2052,12,6
stage2,0,2179,0,0
stage2,0,2179,1,1
stage2,0,2179,2,2
stage2,0,2179,3,3
stage2,0,2179,4,4
stage2,0,2179,5,5
stage2,0,2179,6,6
stage2,0,2179,7,7
stage2,0,2179,8,8
stage2,7001,2179,0,8
stage2,7001,2179,1,0
stage2,7001,2179,2,2
stage2,7001,2179,3,6
stage2,7001,2179,4,3
stage2,7001,2179,5,5
stage2,7001,2179,6,7
stage2,7001,2179,7,1
stage2,7001,2179,8,4
stage2,7002,2179,0,3
stage2,7002,2179,1,1
stage2,7002,2179,2,6
stage2,7002,2179,3,4
stage2,7002,2179,4,8
stage2,7002,2179,5,2
stage2,7002,2179,6,5
stage2,7002,2179,7,7
stage2,7002,2179,8,0
stage2,7003,2179,0,8
stage2,7003,2179,1,6
stage2,7003,2179,2,7
stage2,7003,2179,3,1
stage2,7003,2179,4,0
stage2,7003,2179,5,5
stage2,7003,2179,6,3
stage2,7003,2179,7,4
stage2,7003,2179,8,2
stage2,7004,2179,0,5
stage2,7004,2179,1,4
stage2,7004,2179,2,6
stage2,7004,2179,3,8
stage2,7004,2179,4,2
stage2,7004,2179,5,7
stage2,7004,2179,6,1
stage2,7004,2179,7,0
stage2,7004,2179,8,3
stage2,7005,2179,0,2
stage2,7005,2179,1,7
stage2,7005,2179,2,1
stage2,7005,2179,3,3
stage2,7005,2179,4,0
stage2,7005,2179,5,5
stage2,7005,2179,6,8
stage2,7005,2179,7,6
stage2,7005,2179,8,4
stage2,0,2186,0,0
stage2,0,2186,1,1
stage2,0,2186,2,2
stage2,0,2186,3,3
stage2,0,2186,4,4
stage2,0,2186,5,5
stage2,0,2186,6,6
stage2,0,2186,7,7
stage2,0,2186,8,8
stage2,0,2186,9,9
stage2,7001,2186,0,1
stage2,7001,2186,1,9
stage2,7001,2186,2,3
stage2,7001,2186,3,8
stage2,7001,2186,4,6
stage2,7001,2186,5,0
stage2,7001,2186,6,5
stage2,7001,2186,7,4
stage2,7001,2186,8,2
stage2,7001,2186,9,7
stage2,7002,2186,0,8
stage2,7002,2186,1,4
stage2,7002,2186,2,2
stage2,7002,2186,3,1
stage2,7002,2186,4,6
stage2,7002,2186,5,9
stage2,7002,2186,6,7
stage2,7002,2186,7,0
stage2,7002,2186,8,3
stage2,7002,2186,9,5
stage2,7003,2186,0,0
stage2,7003,2186,1,3
stage2,7003,2186,2,8
stage2,7003,2186,3,7
stage2,7003,2186,4,6
stage2,7003,2186,5,1
stage2,7003,2186,6,4
stage2,7003,2186,7,5
stage2,7003,2186,8,9
stage2,7003,2186,9,2
stage2,7004,2186,0,4
stage2,7004,2186,1,7
stage2,7004,2186,2,8
stage2,7004,2186,3,3
stage2,7004,2186,4,6
stage2,7004,2186,5,5
stage2,7004,2186,6,9
stage2,7004,2186,7,0
stage2,7004,2186,8,1
stage2,7004,2186,9,2
stage2,7005,2186,0,5
stage2,7005,2186,1,7
stage2,7005,2186,2,3
stage2,7005,2186,3,8
stage2,7005,2186,4,1
stage2,7005,2186,5,9
stage2,7005,2186,6,2
stage2,7005,2186,7,0
stage2,7005,2186,8,4
stage2,7005,2186,9,6
stage2,0,2197,0,0
stage2,0,2197,1,1
stage2,0,2197,2,2
stage2,0,2197,3,3
stage2,0,2197,4,4
stage2,0,2197,5,5
stage2,0,2197,6,6
stage2,0,2197,7,7
stage2,7001,2197,0,0
stage2,7001,2197,1,7
stage2,7001,2197,2,3
stage2,7001,2197,3,2
stage2,7001,2197,4,6
stage2,7001,2197,5,1
stage2,7001,2197,6,5
stage2,7001,2197,7,4
stage2,7002,2197,0,3
stage2,7002,2197,1,5
stage2,7002,2197,2,6
stage2,7002,2197,3,7
stage2,7002,2197,4,2
stage2,7002,2197,5,1
stage2,7002,2197,6,4
stage2,7002,2197,7,0
stage2,7003,2197,0,0
stage2,7003,2197,1,6
stage2,7003,2197,2,2
stage2,7003,2197,3,5
stage2,7003,2197,4,4
stage2,7003,2197,5,3
stage2,7003,2197,6,7
stage2,7003,2197,7,1
stage2,7004,2197,0,3
stage2,7004,2197,1,6
stage2,7004,2197,2,2
stage2,7004,2197,3,0
stage2,7004,2197,4,5
stage2,7004,2197,5,1
stage2,7004,2197,6,4
stage2,7004,2197,7,7
stage2,7005,2197,0,4
stage2,7005,2197,1,5
stage2,7005,2197,2,1
stage2,7005,2197,3,6
stage2,7005,2197,4,0
stage2,7005,2197,5,3
stage2,7005,2197,6,7
stage2,7005,2197,7,2
stage2,0,2491,0,0
stage2,0,2491,1,1
stage2,0,2491,2,2
stage2,0,2491,3,3
stage2,0,2491,4,4
stage2,0,2491,5,5
stage2,0,2491,6,6
stage2,0,2491,7,7
stage2,0,2491,8,8
stage2,0,2491,9,9
stage2,7001,2491,0,8
stage2,7001,2491,1,0
stage2,7001,2491,2,1
stage2,7001,2491,3,4
stage2,7001,2491,4,9
stage2,7001,2491,5,3
stage2,7001,2491,6,7
stage2,7001,2491,7,2
stage2,7001,2491,8,6
stage2,7001,2491,9,5
stage2,7002,2491,0,7
stage2,7002,2491,1,3
stage2,7002,2491,2,1
stage2,7002,2491,3,2
stage2,7002,2491,4,4
stage2,7002,2491,5,9
stage2,7002,2491,6,0
stage2,7002,2491,7,6
stage2,7002,2491,8,5
stage2,7002,2491,9,8
stage2,7003,2491,0,6
stage2,7003,2491,1,4
stage2,7003,2491,2,0
stage2,7003,2491,3,8
stage2,7003,2491,4,2
stage2,7003,2491,5,7
stage2,7003,2491,6,5
stage2,7003,2491,7,1
stage2,7003,2491,8,3
stage2,7003,2491,9,9
stage2,7004,2491,0,6
stage2,7004,2491,1,2
stage2,7004,2491,2,5
stage2,7004,2491,3,9
stage2,7004,2491,4,4
stage2,7004,2491,5,7
stage2,7004,2491,6,1
stage2,7004,2491,7,0
stage2,7004,2491,8,3
stage2,7004,2491,9,8
stage2,7005,2491,0,3
stage2,7005,2491,1,4
stage2,7005,2491,2,6
stage2,7005,2491,3,2
stage2,7005,2491,4,7
stage2,7005,2491,5,0
stage2,7005,2491,6,8
stage2,7005,2491,7,1
stage2,7005,2491,8,9
stage2,7005,2491,9,5
stage2,0,2533,0,0
stage2,0,2533,1,1
stage2,0,2533,2,2
stage2,0,2533,3,3
stage2,0,2533,4,4
stage2,0,2533,5,5
stage2,0,2533,6,6
stage2,0,2533,7,7
stage2,0,2533,8,8
stage2,0,2533,9,9
stage2,0,2533,10,10
stage2,7001,2533,0,5
stage2,7001,2533,1,6
stage2,7001,2533,2,0
stage2,7001,2533,3,10
stage2,7001,2533,4,2
stage2,7001,2533,5,9
stage2,7001,2533,6,8
stage2,7001,2533,7,4
stage2,7001,2533,8,1
stage2,7001,2533,9,7
stage2,7001,2533,10,3
stage2,7002,2533,0,10
stage2,7002,2533,1,7
stage2,7002,2533,2,8
