stage,ecg_id,index,sample,time_s,rr_prev_ms,rr_next_ms,status
stage1,2005,11,4676,9.352,846.0,,algorithm_only_not_gold_standard
stage1,2052,0,127,0.254,,686.0,algorithm_only_not_gold_standard
stage1,2052,1,470,0.94,686.0,670.0,algorithm_only_not_gold_standard
stage1,2052,2,805,1.61,670.0,660.0,algorithm_only_not_gold_standard
stage1,2052,3,1135,2.27,660.0,660.0,algorithm_only_not_gold_standard
stage1,2052,4,1465,2.93,660.0,652.0,algorithm_only_not_gold_standard
stage1,2052,5,1791,3.582,652.0,648.0,algorithm_only_not_gold_standard
stage1,2052,6,2115,4.23,648.0,654.0,algorithm_only_not_gold_standard
stage1,2052,7,2442,4.884,654.0,662.0,algorithm_only_not_gold_standard
stage1,2052,8,2773,5.546,662.0,658.0,algorithm_only_not_gold_standard
stage1,2052,9,3102,6.204,658.0,660.0,algorithm_only_not_gold_standard
stage1,2052,10,3432,6.864,660.0,666.0,algorithm_only_not_gold_standard
stage1,2052,11,3765,7.53,666.0,672.0,algorithm_only_not_gold_standard
stage1,2052,12,4101,8.202,672.0,670.0,algorithm_only_not_gold_standard
stage1,2052,13,4436,8.872,670.0,686.0,algorithm_only_not_gold_standard
stage1,2052,14,4779,9.558,686.0,,algorithm_only_not_gold_standard
stage1,2179,0,254,0.508,,916.0,algorithm_only_not_gold_standard
stage1,2179,1,712,1.424,916.0,928.0,algorithm_only_not_gold_standard
stage1,2179,2,1176,2.352,928.0,906.0,algorithm_only_not_gold_standard
stage1,2179,3,1629,3.258,906.0,876.0,algorithm_only_not_gold_standard
stage1,2179,4,2067,4.134,876.0,872.0,algorithm_only_not_gold_standard
stage1,2179,5,2503,5.006,872.0,900.0,algorithm_only_not_gold_standard
stage1,2179,6,2953,5.906,900.0,916.0,algorithm_only_not_gold_standard
stage1,2179,7,3411,6.822,916.0,906.0,algorithm_only_not_gold_standard
stage1,2179,8,3864,7.728,906.0,900.0,algorithm_only_not_gold_standard
stage1,2179,9,4314,8.628,900.0,918.0,algorithm_only_not_gold_standard
stage1,2179,10,4773,9.546,918.0,,algorithm_only_not_gold_standard
stage1,2186,0,287,0.574,,828.0,algorithm_only_not_gold_standard
stage1,2186,1,701,1.402,828.0,816.0,algorithm_only_not_gold_standard
stage1,2186,2,1109,2.218,816.0,806.0,algorithm_only_not_gold_standard
stage1,2186,3,1512,3.024,806.0,796.0,algorithm_only_not_gold_standard
stage1,2186,4,1910,3.82,796.0,792.0,algorithm_only_not_gold_standard
stage1,2186,5,2306,4.612,792.0,804.0,algorithm_only_not_gold_standard
stage1,2186,6,2708,5.416,804.0,810.0,algorithm_only_not_gold_standard
stage1,2186,7,3113,6.226,810.0,810.0,algorithm_only_not_gold_standard
stage1,2186,8,3518,7.036,810.0,806.0,algorithm_only_not_gold_standard
stage1,2186,9,3921,7.842,806.0,798.0,algorithm_only_not_gold_standard
stage1,2186,10,4320,8.64,798.0,804.0,algorithm_only_not_gold_standard
stage1,2186,11,4722,9.444,804.0,,algorithm_only_not_gold_standard
stage1,2197,0,229,0.458,,942.0,algorithm_only_not_gold_standard
stage1,2197,1,700,1.4,942.0,936.0,algorithm_only_not_gold_standard
stage1,2197,2,1168,2.336,936.0,914.0,algorithm_only_not_gold_standard
stage1,2197,3,1625,3.25,914.0,970.0,algorithm_only_not_gold_standard
stage1,2197,4,2110,4.22,970.0,976.0,algorithm_only_not_gold_standard
stage1,2197,5,2598,5.196,976.0,980.0,algorithm_only_not_gold_standard
stage1,2197,6,3088,6.176,980.0,930.0,algorithm_only_not_gold_standard
stage1,2197,7,3553,7.106,930.0,940.0,algorithm_only_not_gold_standard
stage1,2197,8,4023,8.046,940.0,994.0,algorithm_only_not_gold_standard
stage1,2197,9,4520,9.04,994.0,,algorithm_only_not_gold_standard
stage1,2491,0,178,0.356,,800.0,algorithm_only_not_gold_standard
stage1,2491,1,578,1.156,800.0,810.0,algorithm_only_not_gold_standard
stage1,2491,2,983,1.966,810.0,812.0,algorithm_only_not_gold_standard
stage1,2491,3,1389,2.778,812.0,808.0,algorithm_only_not_gold_standard
stage1,2491,4,1793,3.586,808.0,806.0,algorithm_only_not_gold_standard
stage1,2491,5,2196,4.392,806.0,806.0,algorithm_only_not_gold_standard
stage1,2491,6,2599,5.198,806.0,800.0,algorithm_only_not_gold_standard
stage1,2491,7,2999,5.998,800.0,804.0,algorithm_only_not_gold_standard
stage1,2491,8,3401,6.802,804.0,798.0,algorithm_only_not_gold_standard
stage1,2491,9,3800,7.6,798.0,796.0,algorithm_only_not_gold_standard
stage1,2491,10,4198,8.396,796.0,810.0,algorithm_only_not_gold_standard
stage1,2491,11,4603,9.206,810.0,,algorithm_only_not_gold_standard
stage1,2533,0,161,0.322,,774.0,algorithm_only_not_gold_standard
stage1,2533,1,548,1.096,774.0,772.0,algorithm_only_not_gold_standard
stage1,2533,2,934,1.868,772.0,806.0,algorithm_only_not_gold_standard
stage1,2533,3,1337,2.674,806.0,790.0,algorithm_only_not_gold_standard
stage1,2533,4,1732,3.464,790.0,786.0,algorithm_only_not_gold_standard
stage1,2533,5,2125,4.25,786.0,800.0,algorithm_only_not_gold_standard
stage1,2533,6,2525,5.05,800.0,778.0,algorithm_only_not_gold_standard
stage1,2533,7,2914,5.828,778.0,784.0,algorithm_only_not_gold_standard
stage1,2533,8,3306,6.612,784.0,788.0,algorithm_only_not_gold_standard
stage1,2533,9,3700,7.4,788.0,796.0,algorithm_only_not_gold_standard
stage1,2533,10,4098,8.196,796.0,770.0,algorithm_only_not_gold_standard
stage1,2533,11,4483,8.966,770.0,758.0,algorithm_only_not_gold_standard
stage1,2533,12,4862,9.724,758.0,,algorithm_only_not_gold_standard
stage1,2557,0,38,0.076,,1126.0,algorithm_only_not_gold_standard
stage1,2557,1,601,1.202,1126.0,1148.0,algorithm_only_not_gold_standard
stage1,2557,2,1175,2.35,1148.0,1144.0,algorithm_only_not_gold_standard
stage1,2557,3,1747,3.494,1144.0,1156.0,algorithm_only_not_gold_standard
stage1,2557,4,2325,4.65,1156.0,1158.0,algorithm_only_not_gold_standard
stage1,2557,5,2904,5.808,1158.0,1188.0,algorithm_only_not_gold_standard
stage1,2557,6,3498,6.996,1188.0,1146.0,algorithm_only_not_gold_standard
stage1,2557,7,4071,8.142,1146.0,1144.0,algorithm_only_not_gold_standard
stage1,2557,8,4643,9.286,1144.0,,algorithm_only_not_gold_standard
stage1,2647,0,443,0.886,,410.0,algorithm_only_not_gold_standard
stage1,2647,1,648,1.296,410.0,850.0,algorithm_only_not_gold_standard
stage1,2647,2,1073,2.146,850.0,1198.0,algorithm_only_not_gold_standard
stage1,2647,3,1672,3.344,1198.0,342.0,algorithm_only_not_gold_standard
stage1,2647,4,1843,3.686,342.0,862.0,algorithm_only_not_gold_standard
stage1,2647,5,2274,4.548,862.0,346.0,algorithm_only_not_gold_standard
stage1,2647,6,2447,4.894,346.0,916.0,algorithm_only_not_gold_standard
stage1,2647,7,2905,5.81,916.0,346.0,algorithm_only_not_gold_standard
stage1,2647,8,3078,6.156,346.0,932.0,algorithm_only_not_gold_standard
stage1,2647,9,3544,7.088,932.0,348.0,algorithm_only_not_gold_standard
stage1,2647,10,3718,7.436,348.0,904.0,algorithm_only_not_gold_standard
stage1,2647,11,4170,8.34,904.0,350.0,algorithm_only_not_gold_standard
stage1,2647,12,4345,8.69,350.0,766.0,algorithm_only_not_gold_standard
stage1,2647,13,4728,9.456,766.0,348.0,algorithm_only_not_gold_standard
stage1,2647,14,4902,9.804,348.0,,algorithm_only_not_gold_standard
stage1,2706,0,13,0.026,,926.0,algorithm_only_not_gold_standard
stage1,2706,1,476,0.952,926.0,556.0,algorithm_only_not_gold_standard
stage1,2706,2,754,1.508,556.0,1226.0,algorithm_only_not_gold_standard
stage1,2706,3,1367,2.734,1226.0,818.0,algorithm_only_not_gold_standard
stage1,2706,4,1776,3.552,818.0,782.0,algorithm_only_not_gold_standard
stage1,2706,5,2167,4.334,782.0,820.0,algorithm_only_not_gold_standard
stage1,2706,6,2577,5.154,820.0,832.0,algorithm_only_not_gold_standard
stage1,2706,7,2993,5.986,832.0,920.0,algorithm_only_not_gold_standard
stage1,2706,8,3453,6.906,920.0,970.0,algorithm_only_not_gold_standard
stage1,2706,9,3938,7.876,970.0,998.0,algorithm_only_not_gold_standard
stage1,2706,10,4437,8.874,998.0,986.0,algorithm_only_not_gold_standard
stage1,2706,11,4930,9.86,986.0,,algorithm_only_not_gold_standard
stage1,2762,0,511,1.022,,1076.0,algorithm_only_not_gold_standard
stage1,2762,1,1049,2.098,1076.0,1078.0,algorithm_only_not_gold_standard
stage1,2762,2,1588,3.176,1078.0,1090.0,algorithm_only_not_gold_standard
stage1,2762,3,2133,4.266,1090.0,1100.0,algorithm_only_not_gold_standard
stage1,2762,4,2683,5.366,1100.0,1078.0,algorithm_only_not_gold_standard
stage1,2762,5,3222,6.444,1078.0,302.0,algorithm_only_not_gold_standard
stage1,2762,6,3373,6.746,302.0,782.0,algorithm_only_not_gold_standard
stage1,2762,7,3764,7.528,782.0,1062.0,algorithm_only_not_gold_standard
stage1,2762,8,4295,8.59,1062.0,294.0,algorithm_only_not_gold_standard
stage1,2762,9,4442,8.884,294.0,778.0,algorithm_only_not_gold_standard
stage1,2762,10,4831,9.662,778.0,,algorithm_only_not_gold_standard
stage1,2784,0,40,0.08,,322.0,algorithm_only_not_gold_standard
stage1,2784,1,201,0.402,322.0,722.0,algorithm_only_not_gold_standard
stage1,2784,2,562,1.124,722.0,574.0,algorithm_only_not_gold_standard
stage1,2784,3,849,1.698,574.0,460.0,algorithm_only_not_gold_standard
stage1,2784,4,1079,2.158,460.0,522.0,algorithm_only_not_gold_standard
stage1,2784,5,1340,2.68,522.0,502.0,algorithm_only_not_gold_standard
stage1,2784,6,1591,3.182,502.0,754.0,algorithm_only_not_gold_standard
stage1,2784,7,1968,3.936,754.0,408.0,algorithm_only_not_gold_standard
stage1,2784,8,2172,4.344,408.0,618.0,algorithm_only_not_gold_standard
stage1,2784,9,2481,4.962,618.0,376.0,algorithm_only_not_gold_standard
stage1,2784,10,2669,5.338,376.0,434.0,algorithm_only_not_gold_standard
stage1,2784,11,2886,5.772,434.0,426.0,algorithm_only_not_gold_standard
stage1,2784,12,3099,6.198,426.0,716.0,algorithm_only_not_gold_standard
stage1,2784,13,3457,6.914,716.0,456.0,algorithm_only_not_gold_standard
stage1,2784,14,3685,7.37,456.0,620.0,algorithm_only_not_gold_standard
stage1,2784,15,3995,7.99,620.0,576.0,algorithm_only_not_gold_standard
stage1,2784,16,4283,8.566,576.0,414.0,algorithm_only_not_gold_standard
stage1,2784,17,4490,8.98,414.0,496.0,algorithm_only_not_gold_standard
stage1,2784,18,4738,9.476,496.0,,algorithm_only_not_gold_standard
stage1,2858,0,198,0.396,,284.0,algorithm_only_not_gold_standard
stage1,2858,1,340,0.68,284.0,718.0,algorithm_only_not_gold_standard
stage1,2858,2,699,1.398,718.0,286.0,algorithm_only_not_gold_standard
stage1,2858,3,842,1.684,286.0,716.0,algorithm_only_not_gold_standard
stage1,2858,4,1200,2.4,716.0,286.0,algorithm_only_not_gold_standard
stage1,2858,5,1343,2.686,286.0,708.0,algorithm_only_not_gold_standard
stage1,2858,6,1697,3.394,708.0,284.0,algorithm_only_not_gold_standard
stage1,2858,7,1839,3.678,284.0,702.0,algorithm_only_not_gold_standard
stage1,2858,8,2190,4.38,702.0,284.0,algorithm_only_not_gold_standard
stage1,2858,9,2332,4.664,284.0,744.0,algorithm_only_not_gold_standard
stage1,2858,10,2704,5.408,744.0,284.0,algorithm_only_not_gold_standard
stage1,2858,11,2846,5.692,284.0,766.0,algorithm_only_not_gold_standard
stage1,2858,12,3229,6.458,766.0,286.0,algorithm_only_not_gold_standard
stage1,2858,13,3372,6.744,286.0,738.0,algorithm_only_not_gold_standard
stage1,2858,14,3741,7.482,738.0,286.0,algorithm_only_not_gold_standard
stage1,2858,15,3884,7.768,286.0,728.0,algorithm_only_not_gold_standard
stage1,2858,16,4248,8.496,728.0,286.0,algorithm_only_not_gold_standard
stage1,2858,17,4391,8.782,286.0,732.0,algorithm_only_not_gold_standard
stage1,2858,18,4757,9.514,732.0,286.0,algorithm_only_not_gold_standard
stage1,2858,19,4900,9.8,286.0,,algorithm_only_not_gold_standard
stage1,3175,0,152,0.304,,1056.0,algorithm_only_not_gold_standard
stage1,3175,1,680,1.36,1056.0,1086.0,algorithm_only_not_gold_standard
stage1,3175,2,1223,2.446,1086.0,1036.0,algorithm_only_not_gold_standard
stage1,3175,3,1741,3.482,1036.0,1040.0,algorithm_only_not_gold_standard
stage1,3175,4,2261,4.522,1040.0,1096.0,algorithm_only_not_gold_standard
stage1,3175,5,2809,5.618,1096.0,1028.0,algorithm_only_not_gold_standard
stage1,3175,6,3323,6.646,1028.0,1008.0,algorithm_only_not_gold_standard
stage1,3175,7,3827,7.654,1008.0,1066.0,algorithm_only_not_gold_standard
stage1,3175,8,4360,8.72,1066.0,1006.0,algorithm_only_not_gold_standard
stage1,3175,9,4863,9.726,1006.0,,algorithm_only_not_gold_standard
stage1,3205,0,153,0.306,,784.0,algorithm_only_not_gold_standard
stage1,3205,1,545,1.09,784.0,774.0,algorithm_only_not_gold_standard
stage1,3205,2,932,1.864,774.0,772.0,algorithm_only_not_gold_standard
stage1,3205,3,1318,2.636,772.0,764.0,algorithm_only_not_gold_standard
stage1,3205,4,1700,3.4,764.0,772.0,algorithm_only_not_gold_standard
stage1,3205,5,2086,4.172,772.0,772.0,algorithm_only_not_gold_standard
stage1,3205,6,2472,4.944,772.0,778.0,algorithm_only_not_gold_standard
stage1,3205,7,2861,5.722,778.0,770.0,algorithm_only_not_gold_standard
stage1,3205,8,3246,6.492,770.0,772.0,algorithm_only_not_gold_standard
stage1,3205,9,3632,7.264,772.0,780.0,algorithm_only_not_gold_standard
stage1,3205,10,4022,8.044,780.0,782.0,algorithm_only_not_gold_standard
stage1,3205,11,4413,8.826,782.0,776.0,algorithm_only_not_gold_standard
stage1,3205,12,4801,9.602,776.0,,algorithm_only_not_gold_standard
stage1,3218,0,24,0.048,,860.0,algorithm_only_not_gold_standard
stage1,3218,1,454,0.908,860.0,906.0,algorithm_only_not_gold_standard
stage1,3218,2,907,1.814,906.0,906.0,algorithm_only_not_gold_standard
stage1,3218,3,1360,2.72,906.0,880.0,algorithm_only_not_gold_standard
stage1,3218,4,1800,3.6,880.0,870.0,algorithm_only_not_gold_standard
stage1,3218,5,2235,4.47,870.0,878.0,algorithm_only_not_gold_standard
stage1,3218,6,2674,5.348,878.0,884.0,algorithm_only_not_gold_standard
stage1,3218,7,3116,6.232,884.0,888.0,algorithm_only_not_gold_standard
stage1,3218,8,3560,7.12,888.0,864.0,algorithm_only_not_gold_standard
stage1,3218,9,3992,7.984,864.0,870.0,algorithm_only_not_gold_standard
stage1,3218,10,4427,8.854,870.0,880.0,algorithm_only_not_gold_standard
stage1,3218,11,4867,9.734,880.0,,algorithm_only_not_gold_standard
stage1,3228,0,56,0.112,,910.0,algorithm_only_not_gold_standard
stage1,3228,1,511,1.022,910.0,926.0,algorithm_only_not_gold_standard
stage1,3228,2,974,1.948,926.0,920.0,algorithm_only_not_gold_standard
stage1,3228,3,1434,2.868,920.0,912.0,algorithm_only_not_gold_standard
stage1,3228,4,1890,3.78,912.0,924.0,algorithm_only_not_gold_standard
stage1,3228,5,2352,4.704,924.0,934.0,algorithm_only_not_gold_standard
stage1,3228,6,2819,5.638,934.0,912.0,algorithm_only_not_gold_standard
stage1,3228,7,3275,6.55,912.0,900.0,algorithm_only_not_gold_standard
stage1,3228,8,3725,7.45,900.0,928.0,algorithm_only_not_gold_standard
stage1,3228,9,4189,8.378,928.0,930.0,algorithm_only_not_gold_standard
stage1,3228,10,4654,9.308,930.0,,algorithm_only_not_gold_standard
stage1,3229,0,259,0.518,,1078.0,algorithm_only_not_gold_standard
stage1,3229,1,798,1.596,1078.0,1050.0,algorithm_only_not_gold_standard
stage1,3229,2,1323,2.646,1050.0,1120.0,algorithm_only_not_gold_standard
stage1,3229,3,1883,3.766,1120.0,1106.0,algorithm_only_not_gold_standard
stage1,3229,4,2436,4.872,1106.0,1064.0,algorithm_only_not_gold_standard
stage1,3229,5,2968,5.936,1064.0,1092.0,algorithm_only_not_gold_standard
stage1,3229,6,3514,7.028,1092.0,1120.0,algorithm_only_not_gold_standard
stage1,3229,7,4074,8.148,1120.0,1080.0,algorithm_only_not_gold_standard
stage1,3229,8,4614,9.228,1080.0,,algorithm_only_not_gold_standard
stage1,3316,0,45,0.09,,1066.0,algorithm_only_not_gold_standard
stage1,3316,1,578,1.156,1066.0,1104.0,algorithm_only_not_gold_standard
stage1,3316,2,1130,2.26,1104.0,1142.0,algorithm_only_not_gold_standard
stage1,3316,3,1701,3.402,1142.0,1190.0,algorithm_only_not_gold_standard
stage1,3316,4,2296,4.592,1190.0,1172.0,algorithm_only_not_gold_standard
stage1,3316,5,2882,5.764,1172.0,1078.0,algorithm_only_not_gold_standard
stage1,3316,6,3421,6.842,1078.0,1112.0,algorithm_only_not_gold_standard
stage1,3316,7,3977,7.954,1112.0,1062.0,algorithm_only_not_gold_standard
stage1,3316,8,4508,9.016,1062.0,,algorithm_only_not_gold_standard
stage1,3373,0,307,0.614,,924.0,algorithm_only_not_gold_standard
stage1,3373,1,769,1.538,924.0,968.0,algorithm_only_not_gold_standard
stage1,3373,2,1253,2.506,968.0,1136.0,algorithm_only_not_gold_standard
stage1,3373,3,1821,3.642,1136.0,1038.0,algorithm_only_not_gold_standard
stage1,3373,4,2340,4.68,1038.0,970.0,algorithm_only_not_gold_standard
stage1,3373,5,2825,5.65,970.0,990.0,algorithm_only_not_gold_standard
stage1,3373,6,3320,6.64,990.0,1022.0,algorithm_only_not_gold_standard
stage1,3373,7,3831,7.662,1022.0,998.0,algorithm_only_not_gold_standard
stage1,3373,8,4330,8.66,998.0,948.0,algorithm_only_not_gold_standard
stage1,3373,9,4804,9.608,948.0,,algorithm_only_not_gold_standard
stage1,3388,0,275,0.55,,628.0,algorithm_only_not_gold_standard
stage1,3388,1,589,1.178,628.0,660.0,algorithm_only_not_gold_standard
stage1,3388,2,919,1.838,660.0,722.0,algorithm_only_not_gold_standard
stage1,3388,3,1280,2.56,722.0,456.0,algorithm_only_not_gold_standard
stage1,3388,4,1508,3.016,456.0,902.0,algorithm_only_not_gold_standard
stage1,3388,5,1959,3.918,902.0,708.0,algorithm_only_not_gold_standard
stage1,3388,6,2313,4.626,708.0,498.0,algorithm_only_not_gold_standard
stage1,3388,7,2562,5.124,498.0,802.0,algorithm_only_not_gold_standard
stage1,3388,8,2963,5.926,802.0,640.0,algorithm_only_not_gold_standard
stage1,3388,9,3283,6.566,640.0,604.0,algorithm_only_not_gold_standard
stage1,3388,10,3585,7.17,604.0,610.0,algorithm_only_not_gold_standard
stage1,3388,11,3890,7.78,610.0,612.0,algorithm_only_not_gold_standard
stage1,3388,12,4196,8.392,612.0,642.0,algorithm_only_not_gold_standard
stage1,3388,13,4517,9.034,642.0,658.0,algorithm_only_not_gold_standard
stage1,3388,14,4846,9.692,658.0,,algorithm_only_not_gold_standard
stage1,3392,0,44,0.088,,780.0,algorithm_only_not_gold_standard
stage1,3392,1,434,0.868,780.0,814.0,algorithm_only_not_gold_standard
stage1,3392,2,841,1.682,814.0,708.0,algorithm_only_not_gold_standard
stage1,3392,3,1195,2.39,708.0,730.0,algorithm_only_not_gold_standard
stage1,3392,4,1560,3.12,730.0,784.0,algorithm_only_not_gold_standard
stage1,3392,5,1952,3.904,784.0,850.0,algorithm_only_not_gold_standard
stage1,3392,6,2377,4.754,850.0,1060.0,algorithm_only_not_gold_standard
stage1,3392,7,2907,5.814,1060.0,856.0,algorithm_only_not_gold_standard
stage1,3392,8,3335,6.67,856.0,878.0,algorithm_only_not_gold_standard
stage1,3392,9,3774,7.548,878.0,692.0,algorithm_only_not_gold_standard
stage1,3392,10,4120,8.24,692.0,942.0,algorithm_only_not_gold_standard
stage1,3392,11,4591,9.182,942.0,,algorithm_only_not_gold_standard
stage1,3402,0,273,0.546,,670.0,algorithm_only_not_gold_standard
stage1,3402,1,608,1.216,670.0,672.0,algorithm_only_not_gold_standard
stage1,3402,2,944,1.888,672.0,656.0,algorithm_only_not_gold_standard
stage1,3402,3,1272,2.544,656.0,652.0,algorithm_only_not_gold_standard
stage1,3402,4,1598,3.196,652.0,654.0,algorithm_only_not_gold_standard
stage1,3402,5,1925,3.85,654.0,658.0,algorithm_only_not_gold_standard
stage1,3402,6,2254,4.508,658.0,678.0,algorithm_only_not_gold_standard
stage1,3402,7,2593,5.186,678.0,696.0,algorithm_only_not_gold_standard
stage1,3402,8,2941,5.882,696.0,682.0,algorithm_only_not_gold_standard
stage1,3402,9,3282,6.564,682.0,678.0,algorithm_only_not_gold_standard
stage1,3402,10,3621,7.242,678.0,706.0,algorithm_only_not_gold_standard
stage1,3402,11,3974,7.948,706.0,720.0,algorithm_only_not_gold_standard
stage1,3402,12,4334,8.668,720.0,722.0,algorithm_only_not_gold_standard
stage1,3402,13,4695,9.39,722.0,,algorithm_only_not_gold_standard
stage1,3421,0,186,0.372,,956.0,algorithm_only_not_gold_standard
stage1,3421,1,664,1.328,956.0,954.0,algorithm_only_not_gold_standard
